step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,weighted_resource_diff,weighted_network_diff,weighted_security_diff,best_weighted_q_resource,best_weighted_q_network,best_weighted_q_security,alt_weighted_q_resource,alt_weighted_q_network,alt_weighted_q_security,prob_action_0,prob_action_1,prob_action_2,prob_action_3,prob_action_4,prob_action_5,prob_action_6,prob_action_7,prob_action_8,prob_action_9,prob_action_10,prob_action_11,max_prob,max_prob_action,policy_entropy,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
2515,EUPG,MORL_vec,MORL_RDX,3,3,4,1,"Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 4: better on Security, worse on Resource, Network. Per-component: Resource: loses 0.803 weighted; Network: loses 0.878 weighted; Security: gains 0.979 weighted.",-0.8027405,-0.878175,0.978772,67.12949,10.630519,-498.2919,67.932236,11.508694,-499.27066,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,14.0,94.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65234375,7041.587890625,0.7816358208656311,5.40234375,0.0819789320230484,0.0,121.28571319580078,0.0,932.5714111328125,0.0,0.0,7.0
2516,EUPG,MORL_vec,MORL_RDX,9,3,3,0,Action 9 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 9 is better on all objectives. Per-component: Resource: gains 3.086 weighted; Network: gains 2.534 weighted; Security: gains 3.948 weighted.,3.0863588,2.5336952,3.9477541,63.86883,7.8572955,-500.84653,60.78247,5.323601,-504.79428,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65234375,7044.3984375,0.7817311882972717,5.40234375,0.0819789320230484,0.0,121.14286041259766,0.0,932.5714111328125,1.0,0.0,7.0
2517,EUPG,MORL_vec,MORL_RDX,5,3,3,0,Action 5 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 5 is better on all objectives. Per-component: Resource: gains 4.501 weighted; Network: gains 3.549 weighted; Security: gains 3.264 weighted.,4.5013185,3.5487244,3.2644045,68.24679,10.922735,-501.66708,63.745464,7.3740106,-504.9315,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,14.0,94.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65234375,7047.208984375,0.7745091319084167,5.40234375,0.0819789320230484,0.0,121.14286041259766,0.0,932.5714111328125,0.0,0.0,7.0
2518,EUPG,MORL_vec,MORL_RDX,1,3,3,0,"Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on Resource, worse on Network, Security. Per-component: Resource: gains 1.612 weighted; Network: loses 0.737 weighted; Security: loses 0.073 weighted.",1.6116883,-0.7367598,-0.07302246,70.02572,9.438897,-504.416,68.41403,10.175656,-504.343,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409606,24.0,194.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65234375,7050.01953125,0.03014046885073185,0.1910400390625,0.0819789320230484,0.0,121.0,0.0,932.5714111328125,0.0,0.0,7.0
2519,EUPG,MORL_vec,MORL_RDX,8,3,3,0,"Action 8 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 8 is better on Network, Security, worse on Resource. Per-component: Resource: loses 2.072 weighted; Network: gains 0.427 weighted; Security: gains 0.452 weighted.",-2.0719788,0.42742312,0.45201418,66.34891,11.148897,-507.1591,68.42089,10.721475,-507.6111,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,22.0,192.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65234375,7052.830078125,0.0033313205931335688,0.0040283203125,0.0819789320230484,0.0,120.85713958740234,0.0,932.5714111328125,0.0,0.0,7.0
2520,EUPG,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on Resource, worse on Network, Security. Per-component: Resource: gains 1.218 weighted; Network: loses 1.905 weighted; Security: loses 1.287 weighted.",1.2179626,-1.9049183,-1.287378,72.431725,11.271833,-509.558,71.21377,13.176752,-508.27063,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,22.0,192.625,14.0,90.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65234375,7055.640625,0.030045917257666588,0.1907958984375,0.0819789320230484,0.0,120.85713958740234,0.0,932.4285888671875,0.0,0.0,7.0
2521,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is worse on all objectives. Per-component: Resource: loses 0.275 weighted; Network: loses 2.117 weighted; Security: loses 2.071 weighted.,-0.2752014,-2.1171124,-2.0706666,70.93993,10.01719,-511.6414,71.21513,12.134303,-509.5707,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,20.0,190.625,16.0,92.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810056447982788,4.65234375,7058.451171875,0.030345916748046875,0.191162109375,0.0819789320230484,0.0,120.85713958740234,0.0,932.2857055664062,0.0,0.0,7.0
2522,EUPG,MORL_vec,MORL_RDX,7,3,3,0,Action 7 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 7 is worse on all objectives. Per-component: Resource: loses 1.421 weighted; Network: loses 3.305 weighted; Security: loses 3.648 weighted.,-1.4208374,-3.3047822,-3.6479738,68.97477,8.625969,-515.6102,70.39561,11.930751,-511.96225,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,22.0,192.625,14.0,90.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810056447982788,4.65234375,7061.26171875,0.01065717451274395,0.053497314453125,0.0819789320230484,0.0,120.71428680419922,0.0,932.2857055664062,1.0,0.0,7.0
2523,EUPG,MORL_vec,MORL_RDX,10,3,3,0,"Action 10 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 10 is better on Resource, worse on Network, Security. Per-component: Resource: gains 0.908 weighted; Network: loses 1.899 weighted; Security: loses 0.873 weighted.",0.9076538,-1.8987981,-0.87348634,70.58496,8.390096,-513.36035,69.67731,10.288894,-512.4869,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810056447982788,4.65234375,7064.0703125,0.0373665951192379,0.191162109375,0.0819789320230484,0.0,120.71428680419922,0.0,932.2857055664062,0.0,0.0,7.0
2524,EUPG,MORL_vec,MORL_RDX,1,3,3,0,"Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on Resource, Network, worse on Security. Per-component: Resource: gains 1.628 weighted; Network: gains 1.237 weighted; Security: loses 2.553 weighted.",1.6276978,1.2374439,-2.5534792,71.2654,11.2811365,-515.7076,69.63771,10.043693,-513.1541,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8092193603515625,4.65234375,7066.880859375,0.0032484871335327625,0.003704071044921875,0.0819789320230484,0.0,120.57142639160156,0.0,932.2857055664062,0.0,0.0,7.0
2525,EUPG,MORL_vec,MORL_RDX,3,3,6,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 6: lower Q on all objectives vs next-best. Per-component: Resource: loses 1.071 weighted; Network: loses 0.113 weighted; Security: loses 2.230 weighted.,-1.0709473,-0.11305047,-2.2299683,69.545616,10.9168,-513.9351,70.61657,11.02985,-511.70514,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65625,7069.69140625,0.7745587229728699,5.40234375,0.0819789320230484,0.0,120.42857360839844,0.0,932.2857055664062,0.0,0.0,7.0
2526,EUPG,MORL_vec,MORL_RDX,6,3,3,0,Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on all objectives. Per-component: Resource: gains 6.833 weighted; Network: gains 5.036 weighted; Security: gains 6.674 weighted.,6.8331237,5.036149,6.673572,71.13985,12.055981,-509.70004,64.306725,7.019831,-516.37366,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,14.0,94.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65625,7072.501953125,0.0032542091794312,0.0037097930908203125,0.0819789320230484,0.0,120.28571319580078,0.0,932.2857055664062,0.0,0.0,7.0
2527,EUPG,MORL_vec,MORL_RDX,1,3,3,0,"Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on Resource, worse on Network, Security. Per-component: Resource: gains 0.322 weighted; Network: loses 1.066 weighted; Security: loses 2.365 weighted.",0.32199097,-1.0657895,-2.3645508,70.14853,9.756975,-512.2644,69.82654,10.822765,-509.89987,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409606,24.0,194.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65625,7075.3125,0.05694689229130745,0.191650390625,0.0819789320230484,0.0,120.28571319580078,0.0,932.1428833007812,0.0,0.0,7.0
2528,EUPG,MORL_vec,MORL_RDX,6,3,3,0,Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on all objectives. Per-component: Resource: gains 1.635 weighted; Network: gains 1.696 weighted; Security: gains 0.821 weighted.,1.6346436,1.6964241,0.8210816,70.56905,13.242933,-507.65784,68.93441,11.546509,-508.4789,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,14.0,94.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8097774982452393,4.65625,7078.123046875,0.010330473072826862,0.0537109375,0.0819789320230484,0.0,120.14286041259766,0.0,932.1428833007812,0.0,0.0,7.0
2529,EUPG,MORL_vec,MORL_RDX,4,3,3,0,Action 4 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 4 is better on all objectives. Per-component: Resource: gains 1.336 weighted; Network: gains 0.396 weighted; Security: gains 0.248 weighted.,1.3355957,0.39594728,0.24792482,69.93578,11.817652,-505.3572,68.60018,11.421704,-505.60513,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,14.0,94.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810056447982788,4.65625,7080.93359375,0.030089786276221275,0.19140625,0.0819789320230484,0.0,120.14286041259766,0.0,932.0,0.0,0.0,7.0
2530,EUPG,MORL_vec,MORL_RDX,7,3,3,0,Action 7 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 7 is better on all objectives. Per-component: Resource: gains 11.888 weighted; Network: gains 12.015 weighted; Security: gains 9.643 weighted.,11.887555,12.014983,9.642628,69.250786,16.959532,-501.89874,57.363228,4.9445477,-511.54135,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,28.0,198.625,12.0,92.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810056447982788,4.65625,7083.744140625,0.010378973558545113,0.053497314453125,0.0819789320230484,0.0,120.14286041259766,0.0,931.8571166992188,0.0,0.0,7.0
2531,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on all objectives. Per-component: Resource: gains 5.590 weighted; Network: gains 0.067 weighted; Security: gains 3.017 weighted.,5.589771,0.06661492,3.0165894,66.994774,9.933711,-503.12122,61.405006,9.867096,-506.13782,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,190.5,12.0,92.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810056447982788,4.65625,7086.5546875,0.0033008030150085688,0.0036640167236328125,0.0819789320230484,0.0,120.0,0.0,931.8571166992188,0.0,0.0,7.0
2532,EUPG,MORL_vec,MORL_RDX,1,3,3,0,"Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on Security, worse on Resource, Network. Per-component: Resource: loses 0.564 weighted; Network: loses 2.764 weighted; Security: gains 0.444 weighted.",-0.56424564,-2.7637894,0.44388428,62.509724,9.647707,-502.95312,63.07397,12.411497,-503.397,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,22.0,188.5,12.0,92.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810056447982788,4.65625,7089.365234375,0.0034441265743225813,0.003963470458984375,0.0819789320230484,0.0,119.85713958740234,0.0,931.8571166992188,1.0,0.0,7.0
2533,EUPG,MORL_vec,MORL_RDX,8,3,3,0,Action 8 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 8 is worse on all objectives. Per-component: Resource: loses 0.850 weighted; Network: loses 0.919 weighted; Security: loses 0.218 weighted.,-0.8501892,-0.91948247,-0.21829835,65.795815,13.832522,-498.37698,66.646,14.752005,-498.1587,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,22.0,188.5,18.0,102.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810335397720337,4.65625,7092.17578125,0.03701155632734299,0.1910400390625,0.0819789320230484,0.0,119.85713958740234,0.0,931.8571166992188,0.0,0.0,7.0
2534,EUPG,MORL_vec,MORL_RDX,3,3,2,1,"Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 2: better on Security, worse on Resource, Network. Per-component: Resource: loses 0.729 weighted; Network: loses 0.820 weighted; Security: gains 2.062 weighted.",-0.72891235,-0.82018095,2.0618775,67.70962,15.658886,-494.59802,68.43853,16.479067,-496.6599,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,180.375,20.0,104.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810335397720337,4.65625,7094.986328125,0.029959270730614662,0.190673828125,0.0819789320230484,0.0,119.85713958740234,0.0,931.7142944335938,0.0,0.0,7.0
2535,EUPG,MORL_vec,MORL_RDX,5,3,3,0,Action 5 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 5 is better on all objectives. Per-component: Resource: gains 5.897 weighted; Network: gains 2.740 weighted; Security: gains 6.657 weighted.,5.896643,2.7395153,6.6574955,65.96479,12.513225,-493.4504,60.068146,9.773709,-500.10788,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,20.0,186.5,20.0,104.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810335397720337,4.65625,7097.796875,0.010234287939965725,0.0531005859375,0.0819789320230484,0.0,119.71428680419922,0.0,931.7142944335938,0.0,0.0,7.0
2536,EUPG,MORL_vec,MORL_RDX,4,3,3,0,Action 4 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 4 is better on all objectives. Per-component: Resource: gains 0.380 weighted; Network: gains 1.284 weighted; Security: gains 1.260 weighted.,0.37991944,1.2839447,1.2601318,62.922985,12.838754,-496.35202,62.543068,11.55481,-497.61215,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,20.0,186.5,18.0,102.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810335397720337,4.65625,7100.607421875,0.0033814567141234875,0.0039005279541015625,0.0819789320230484,0.0,119.57142639160156,0.0,931.7142944335938,1.0,0.0,7.0
2537,EUPG,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on Network, Security, worse on Resource. Per-component: Resource: loses 1.310 weighted; Network: gains 2.680 weighted; Security: gains 1.401 weighted.",-1.3095459,2.6800873,1.4009033,64.50009,17.382788,-491.89297,65.80964,14.702701,-493.29388,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,22.0,188.5,20.0,104.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.810335397720337,4.65625,7103.41796875,0.057018280029296875,0.191650390625,0.0819789320230484,0.0,119.57142639160156,0.0,931.7142944335938,0.0,0.0,7.0
