step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,weighted_resource_diff,weighted_network_diff,weighted_security_diff,best_weighted_q_resource,best_weighted_q_network,best_weighted_q_security,alt_weighted_q_resource,alt_weighted_q_network,alt_weighted_q_security,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
2126,Envelope,MORL_vec,MORL_RDX,2,2,1,1,"Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 1: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.793 weighted; Network: gains 0.691 weighted; Security: gains 0.203 weighted.",-0.79328996,0.69054425,0.20329744,-13.555766,4.353636,-75.82807,-12.762477,3.6630914,-76.031364,26.0,196.625,8.0,83.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8134045600891113,4.58984375,5975.13671875,0.018277304247021675,0.06414794921875,0.0819789320230484,0.0,134.57142639160156,0.0,908.2857055664062,0.0,48.0,7.0
2127,Envelope,MORL_vec,MORL_RDX,8,8,7,1,Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 7: better on all objectives. Per-component: Resource: gains 0.064 weighted; Network: gains 1.575 weighted; Security: gains 0.418 weighted.,0.063546754,1.574577,0.41782838,-14.128014,5.002923,-76.67559,-14.191561,3.428346,-77.09342,26.0,196.625,10.0,89.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8134045600891113,4.58984375,5977.951171875,0.018896102905273438,0.053314208984375,0.0819789320230484,0.0,134.57142639160156,0.0,908.1428833007812,0.0,48.0,7.0
2128,Envelope,MORL_vec,MORL_RDX,4,4,3,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 3: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.255 weighted; Network: gains 0.319 weighted; Security: gains 0.351 weighted.",-0.2546692,0.31903526,0.35077515,-13.299863,4.496641,-75.49558,-13.045194,4.1776056,-75.84636,26.0,196.625,10.0,85.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.813962697982788,4.59375,5980.765625,0.045451026409864426,0.1907958984375,0.0819789320230484,0.0,134.57142639160156,0.0,908.0,0.0,48.0,7.0
2129,Envelope,MORL_vec,MORL_RDX,6,6,5,1,Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 5: better on all objectives. Per-component: Resource: gains 0.159 weighted; Network: gains 0.312 weighted; Security: gains 0.059 weighted.,0.15914612,0.31168443,0.05944519,-13.902143,4.227841,-75.17573,-14.061289,3.9161563,-75.235176,24.0,194.625,10.0,85.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.814241647720337,4.59375,5983.580078125,0.011870520189404488,0.053314208984375,0.0819789320230484,0.0,134.57142639160156,0.0,907.8571166992188,0.0,48.0,7.0
2130,Envelope,MORL_vec,MORL_RDX,9,9,4,1,"Action 9 was executed and matches the highest-Q action (action 9). Compared to next-best action 4: better on Resource, Network, worse on Security. Per-component: Resource: gains 1.092 weighted; Network: gains 0.260 weighted; Security: loses 0.012 weighted.",1.0923141,0.26049358,-0.011503601,-13.604011,4.2623177,-74.879326,-14.696324,4.0018244,-74.86782,26.0,196.625,10.0,85.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.814241647720337,4.59375,5986.39453125,0.025066103786230087,0.062225341796875,0.0819789320230484,0.0,134.57142639160156,0.0,907.7142944335938,1.0,49.0,7.0
2131,Envelope,MORL_vec,MORL_RDX,4,4,9,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 9: better on Security, worse on Resource, Network. Per-component: Resource: loses 0.209 weighted; Network: loses 0.231 weighted; Security: gains 0.521 weighted.",-0.20892487,-0.2308448,0.52132875,-15.001834,3.142232,-74.906784,-14.79291,3.3730767,-75.428116,26.0,196.625,14.0,93.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.814241647720337,4.59375,5989.208984375,0.018867220729589462,0.053070068359375,0.0819789320230484,0.0,134.57142639160156,0.0,907.7142944335938,0.0,49.0,7.0
2132,Envelope,MORL_vec,MORL_RDX,9,9,1,1,"Action 9 was executed and matches the highest-Q action (action 9). Compared to next-best action 1: better on Resource, Security, worse on Network. Per-component: Resource: gains 0.226 weighted; Network: loses 0.027 weighted; Security: gains 0.148 weighted.",0.22645722,-0.02659321,0.14766541,-14.535094,3.4625869,-75.5275,-14.761551,3.48918,-75.67516,24.0,194.625,14.0,93.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.814241647720337,4.59375,5992.0234375,0.012371063232421875,0.057159423828125,0.0819789320230484,0.0,134.57142639160156,0.0,907.5714111328125,1.0,49.0,7.0
2133,Envelope,MORL_vec,MORL_RDX,8,2,2,0,"Action 8 was executed; the highest-Q action (action 2) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 8 is better on Resource, Security, worse on Network. Per-component: Resource: gains 0.470 weighted; Network: loses 0.800 weighted; Security: gains 0.133 weighted.",0.46991426,-0.79955196,0.1328476,-14.851163,2.1837091,-74.91602,-15.321077,2.983261,-75.048874,26.0,196.625,16.0,95.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.814241647720337,4.59375,5994.837890625,0.026039395481348038,0.10235595703125,0.0819789320230484,0.0,134.57142639160156,0.0,907.5714111328125,0.0,49.0,7.0
2134,Envelope,MORL_vec,MORL_RDX,1,4,4,0,"Action 1 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 1 is better on Security, worse on Resource, Network. Per-component: Resource: loses 1.198 weighted; Network: loses 0.333 weighted; Security: gains 0.800 weighted.",-1.1981156,-0.3329321,0.80042726,-14.252782,3.5920765,-74.4605,-13.0546665,3.9250085,-75.260925,26.0,196.625,12.0,87.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.814241647720337,4.59375,5997.65234375,0.010928289964795113,0.046661376953125,0.0819789320230484,0.0,134.57142639160156,0.0,907.4285888671875,0.0,49.0,7.0
2135,Envelope,MORL_vec,MORL_RDX,6,4,4,0,"Action 6 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 6 is better on Security, worse on Resource, Network. Per-component: Resource: loses 0.646 weighted; Network: loses 0.087 weighted; Security: gains 0.719 weighted.",-0.646064,-0.08671589,0.7187943,-13.408615,4.0018625,-74.698265,-12.762551,4.088578,-75.41706,24.0,194.625,12.0,87.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.814241647720337,4.59375,6000.466796875,0.011312211863696575,0.048919677734375,0.0819789320230484,0.0,134.42857360839844,0.0,907.4285888671875,0.0,49.0,7.0
2136,Envelope,MORL_vec,MORL_RDX,4,4,3,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 3: better on Resource, Network, worse on Security. Per-component: Resource: gains 1.081 weighted; Network: gains 1.577 weighted; Security: loses 0.166 weighted.",1.0810219,1.5774388,-0.16567841,-12.517329,5.0503902,-75.90147,-13.598351,3.4729512,-75.73579,24.0,194.625,10.0,85.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8145205974578857,4.59375,6003.28125,0.01174981240183115,0.052154541015625,0.0819789320230484,0.0,134.42857360839844,0.0,907.2857055664062,0.0,49.0,7.0
2137,Envelope,MORL_vec,MORL_RDX,1,1,2,1,"Action 1 was executed and matches the highest-Q action (action 1). Compared to next-best action 2: better on Resource, Security, worse on Network. Per-component: Resource: gains 1.041 weighted; Network: loses 0.043 weighted; Security: gains 0.081 weighted.",1.0412095,-0.043412305,0.08078156,-12.950371,3.635201,-75.44578,-13.99158,3.6786134,-75.52656,22.0,192.625,16.0,96.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8145205974578857,4.59375,6006.095703125,0.045909881591796875,0.200439453125,0.0819789320230484,0.0,134.42857360839844,0.0,907.1428833007812,0.0,49.0,7.0
2138,Envelope,MORL_vec,MORL_RDX,4,4,7,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 7: better on Network, worse on Resource, Security. Per-component: Resource: loses 0.361 weighted; Network: gains 0.755 weighted; Security: loses 0.197 weighted.",-0.36060485,0.75474507,-0.19694825,-13.630759,4.1334057,-74.80366,-13.270154,3.378661,-74.606705,24.0,194.625,14.0,93.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8145205974578857,4.59375,6008.91015625,0.01845223642885685,0.05377197265625,0.0819789320230484,0.0,134.2857208251953,0.0,907.1428833007812,0.0,48.0,7.0
2139,Envelope,MORL_vec,MORL_RDX,1,1,2,1,"Action 1 was executed and matches the highest-Q action (action 1). Compared to next-best action 2: better on Resource, Security, worse on Network. Per-component: Resource: gains 0.447 weighted; Network: loses 0.308 weighted; Security: gains 0.151 weighted.",0.44711152,-0.30806866,0.15144196,-13.049707,2.740941,-74.67244,-13.496819,3.0490098,-74.823875,24.0,194.625,16.0,96.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8145205974578857,4.59375,6011.724609375,0.04491206631064415,0.1990966796875,0.0819789320230484,0.0,134.2857208251953,0.0,907.0,0.0,48.0,7.0
2140,Envelope,MORL_vec,MORL_RDX,8,8,7,1,"Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 7: better on Network, worse on Resource, Security. Per-component: Resource: loses 0.551 weighted; Network: gains 0.835 weighted; Security: loses 0.138 weighted.",-0.5510422,0.8349607,-0.1382721,-14.707042,4.050151,-75.42979,-14.156,3.2151902,-75.29151,24.0,194.625,16.0,96.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8145205974578857,4.59375,6014.5390625,0.019451141357421875,0.0582275390625,0.0819789320230484,0.0,134.14285278320312,0.0,907.0,0.0,48.0,7.0
2141,Envelope,MORL_vec,MORL_RDX,3,3,6,1,"Action 3 was executed and matches the highest-Q action (action 3). Compared to next-best action 6: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.232 weighted; Network: gains 0.443 weighted; Security: gains 0.348 weighted.",-0.23209076,0.44331753,0.34763947,-14.305034,3.9947257,-75.69911,-14.072944,3.5514083,-76.046745,24.0,194.625,12.0,87.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8147997856140137,4.59375,6017.353515625,0.011792046949267387,0.0537109375,0.0819789320230484,0.0,134.14285278320312,0.0,906.8571166992188,0.0,48.0,7.0
2142,Envelope,MORL_vec,MORL_RDX,2,2,1,1,"Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 1: better on Network, worse on Resource, Security. Per-component: Resource: loses 0.266 weighted; Network: gains 0.967 weighted; Security: loses 0.157 weighted.",-0.26610872,0.96721005,-0.15737915,-14.88708,3.623923,-76.96788,-14.620972,2.656713,-76.8105,24.0,194.625,12.0,87.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8147997856140137,4.59375,6020.16796875,0.03901100158691406,0.199462890625,0.0819789320230484,0.0,134.0,0.0,906.8571166992188,0.0,49.0,7.0
2143,Envelope,MORL_vec,MORL_RDX,3,3,4,1,"Action 3 was executed and matches the highest-Q action (action 3). Compared to next-best action 4: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.257 weighted; Network: gains 0.554 weighted; Security: gains 0.539 weighted.",-0.25715026,0.55410093,0.53930515,-15.527473,3.7268102,-75.70839,-15.270324,3.1727092,-76.247696,24.0,194.625,12.0,87.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8147997856140137,4.59375,6022.982421875,0.03755978122353554,0.1917724609375,0.0819789320230484,0.0,134.0,0.0,906.7142944335938,0.0,49.0,7.0
2144,Envelope,MORL_vec,MORL_RDX,11,8,8,0,"Action 11 was executed; the highest-Q action (action 8) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 11 is better on Security, worse on Resource, Network. Per-component: Resource: loses 0.484 weighted; Network: loses 0.227 weighted; Security: gains 0.353 weighted.",-0.48438874,-0.22658816,0.35295868,-15.584088,2.8750045,-75.69554,-15.0997,3.1015928,-76.0485,24.0,194.625,16.0,96.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8147997856140137,4.59375,6025.794921875,0.025544030591845512,0.061492919921875,0.0819789320230484,0.0,133.85714721679688,0.0,906.7142944335938,0.0,49.0,7.0
2145,Envelope,MORL_vec,MORL_RDX,1,8,8,0,"Action 1 was executed; the highest-Q action (action 8) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 1 is better on Network, Security, worse on Resource. Per-component: Resource: loses 1.135 weighted; Network: gains 0.710 weighted; Security: gains 0.090 weighted.",-1.1345199,0.7102381,0.0903122,-15.073191,2.5983067,-74.694084,-13.93867,1.8880687,-74.78439,24.0,194.625,16.0,96.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8125674724578857,4.578125,6028.607421875,0.012541906908154488,0.05950927734375,0.0819789320230484,0.0,133.7142791748047,0.0,906.7142944335938,0.0,50.0,7.0
2146,Envelope,MORL_vec,MORL_RDX,7,7,4,1,"Action 7 was executed and matches the highest-Q action (action 7). Compared to next-best action 4: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.327 weighted; Network: gains 0.110 weighted; Security: gains 0.432 weighted.",-0.32660675,0.11013594,0.43162996,-13.554313,3.750405,-74.019196,-13.227706,3.640269,-74.45082,24.0,194.625,16.0,96.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8128466606140137,4.578125,6031.419921875,0.8100223541259766,5.40234375,0.0819789320230484,0.0,133.57142639160156,0.0,906.7142944335938,0.0,49.0,7.0
2147,Envelope,MORL_vec,MORL_RDX,2,2,1,1,"Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 1: better on Resource, Network, worse on Security. Per-component: Resource: gains 0.553 weighted; Network: gains 0.025 weighted; Security: loses 0.133 weighted.",0.55290985,0.025204755,-0.13337861,-12.956032,3.5867395,-74.1308,-13.508942,3.561535,-73.99742,22.0,188.5,16.0,96.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8128466606140137,4.578125,6034.232421875,0.8100833892822266,5.40234375,0.0819789320230484,0.0,133.42857360839844,0.0,906.7142944335938,0.0,50.0,7.0
2148,Envelope,MORL_vec,MORL_RDX,4,4,6,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 6: better on Resource, worse on Network, Security. Per-component: Resource: gains 0.835 weighted; Network: loses 0.013 weighted; Security: loses 0.208 weighted.",0.83510745,-0.013233376,-0.20846559,-12.289805,3.7150307,-75.29543,-13.124913,3.728264,-75.08697,18.0,180.375,18.0,102.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8128466606140137,4.578125,6037.044921875,0.7834259867668152,5.40234375,0.0819789320230484,0.0,133.42857360839844,0.0,906.5714111328125,0.0,50.0,7.0
2149,Envelope,MORL_vec,MORL_RDX,6,6,5,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 5: better on Resource, Network, worse on Security. Per-component: Resource: gains 0.715 weighted; Network: gains 0.291 weighted; Security: loses 0.430 weighted.",0.7146927,0.29104757,-0.4300461,-12.979535,3.847297,-76.13686,-13.694228,3.5562494,-75.70682,16.0,178.375,22.0,110.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8128466606140137,4.578125,6039.857421875,0.0393524169921875,0.1910400390625,0.0819789320230484,0.0,133.42857360839844,0.0,906.4285888671875,0.0,51.0,7.0
2150,Envelope,MORL_vec,MORL_RDX,4,4,3,1,Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 3: better on all objectives. Per-component: Resource: gains 0.880 weighted; Network: gains 1.028 weighted; Security: gains 0.547 weighted.,0.8798645,1.027519,0.5474808,-12.051869,4.2984223,-75.17831,-12.931734,3.2709036,-75.725784,18.0,180.375,20.0,108.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8128466606140137,4.578125,6042.669921875,0.020098278298974037,0.061004638671875,0.0819789320230484,0.0,133.42857360839844,0.0,906.2857055664062,0.0,51.0,7.0
2151,Envelope,MORL_vec,MORL_RDX,2,1,1,0,"Action 2 was executed; the highest-Q action (action 1) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 2 is better on Network, Security, worse on Resource. Per-component: Resource: loses 0.667 weighted; Network: gains 0.096 weighted; Security: gains 0.125 weighted.",-0.6670395,0.09571381,0.12523042,-13.363543,3.580663,-75.230255,-12.696503,3.4849494,-75.355484,16.0,178.375,22.0,110.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8128466606140137,4.578125,6045.482421875,0.0188162662088871,0.061859130859375,0.0819789320230484,0.0,133.42857360839844,0.0,906.1428833007812,0.0,51.0,7.0
2152,Envelope,MORL_vec,MORL_RDX,8,8,4,1,Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 4: better on all objectives. Per-component: Resource: gains 0.863 weighted; Network: gains 0.563 weighted; Security: gains 0.162 weighted.,0.8629562,0.56314117,0.16186066,-12.655779,4.2645235,-74.42703,-13.518735,3.7013822,-74.58889,18.0,180.375,22.0,110.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8131256103515625,4.578125,6048.294921875,0.02756609208881855,0.11273193359375,0.0819789320230484,0.0,133.42857360839844,0.0,906.0,0.0,51.0,7.0
2153,Envelope,MORL_vec,MORL_RDX,3,3,4,1,Action 3 was executed and matches the highest-Q action (action 3). Compared to next-best action 4: better on all objectives. Per-component: Resource: gains 1.612 weighted; Network: gains 0.011 weighted; Security: gains 0.348 weighted.,1.6115875,0.01144352,0.34754792,-12.8482485,4.005601,-75.21963,-14.459836,3.9941573,-75.56717,14.0,172.25,22.0,110.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8131256103515625,4.578125,6051.107421875,0.0119710648432374,0.055755615234375,0.0819789320230484,0.0,133.42857360839844,0.0,905.8571166992188,0.0,51.0,7.0
